building_id,date,lease_cost,total_operating_expense,energy_costs,utilities_costs,maintenance_costs,catering_costs,cleaning_costs,security_costs,insurance_costs,waste_disposal_costs,other_costs
B017,01/04/2021,0,24296,9194,11403,1784,689,2588,2444,2494,1692,1202
B017,01/05/2021,0,19191,2201,2721,3716,1968,1485,3342,1736,1595,2628
B017,01/06/2021,0,20012,6442,7487,1893,1032,1279,3223,2575,1833,690
B017,01/07/2021,0,24899,8571,9744,1598,839,3566,3720,2123,1193,2116
B017,01/08/2021,0,26022,8010,9770,2434,956,2624,4524,2931,1071,1712
B017,01/09/2021,0,27118,8538,9806,4250,1648,1568,4550,2717,595,1984
B017,01/10/2021,0,18109,3906,4737,1171,1843,1027,4307,2411,928,1685
B017,01/11/2021,0,26212,7783,8723,3551,1771,3670,3259,1592,1607,2039
B017,01/12/2021,0,23302,7231,8599,3214,912,1522,4638,1486,1366,1565
B017,01/01/2022,0,24586,3284,3654,4726,1964,3042,3926,2730,1830,2714
B017,01/02/2022,0,18590,5278,6333,4563,631,1467,2046,1879,827,844
B017,01/03/2022,0,22458,4474,5326,3050,1513,1612,3934,2959,1233,2831
B017,01/04/2022,0,18801,3662,4159,3014,756,3958,2229,1653,1548,1484
B017,01/05/2022,0,21977,5383,6704,2552,1112,1291,4401,2990,787,2140
B017,01/06/2022,0,21038,2965,3547,4970,1335,2952,3291,2588,1301,1054
B017,01/07/2022,0,28996,7459,9185,3290,1327,3796,4794,2616,1760,2228
B017,01/08/2022,0,28674,9577,10946,4837,730,2560,2773,2463,1853,2512
B017,01/09/2022,0,21658,4415,5426,4877,968,2302,2412,2914,1726,1033
B017,01/10/2022,0,20074,3757,4298,2562,1065,3642,4116,2100,1559,732
B017,01/11/2022,0,18642,2024,2310,1730,1302,2392,4356,2786,1676,2090
B017,01/12/2022,0,23747,5189,6199,4526,884,3085,3991,1229,1564,2269
B017,01/01/2023,0,23590,6166,6876,3735,825,3234,3594,2115,1428,1783
B017,01/02/2023,0,22563,6222,7360,3206,1160,1782,4736,1455,1948,916
B017,01/03/2023,0,19863,5730,7001,1181,1725,2296,2512,2398,1086,1664
B017,01/04/2023,0,25979,8002,9686,1548,1476,2386,3216,2914,1890,2863
B017,01/05/2023,0,28896,9116,10538,4936,1560,2440,4239,1667,1309,2207
B017,01/06/2023,0,25855,8930,10568,2274,663,3168,3246,2816,594,2526
B017,01/07/2023,0,18408,2933,3377,3239,1800,2248,2053,2069,1133,2489
B017,01/08/2023,0,24778,7391,9017,3374,1509,1423,4167,1644,1332,2312
B017,01/09/2023,0,24952,6663,7420,2978,1884,1926,4963,2915,1479,1387
B017,01/10/2023,0,25161,5005,5900,4320,1814,3360,3140,2350,1578,2699
B017,01/11/2023,0,22442,5504,6509,3789,1173,1942,4862,2225,793,1149
B017,01/12/2023,0,24408,5849,7133,2115,1763,2372,4981,2941,598,2505
B017,01/01/2024,0,25270,8059,9827,3533,997,3881,2824,1725,892,1591
B017,01/02/2024,0,19275,6532,7367,3181,1001,1412,2253,1461,1591,1009
B017,01/03/2024,0,23196,4630,5486,2641,1659,3313,3489,2878,1983,1747
B017,01/04/2024,0,21696,8654,9704,2878,1395,1588,2173,2534,522,902
B017,01/05/2024,0,28377,8632,10788,3276,1688,3281,3192,2651,1590,1911
B017,01/06/2024,0,19972,5835,6934,4775,921,1074,3331,1432,660,845
B017,01/07/2024,0,19880,2739,3307,3190,1738,2010,4735,2499,659,1742
B017,01/08/2024,0,21426,4025,4928,1518,1820,3508,4068,2970,1962,652
B017,01/09/2024,0,18992,3544,4266,2905,1291,2647,3547,1179,1789,1368
B017,01/10/2024,0,19560,2788,3183,1518,1276,3495,3106,2579,1454,2949
B017,01/11/2024,0,26751,9440,10786,4889,1532,1709,2696,2198,1226,1715
B017,01/12/2024,0,23719,5137,5863,4346,1353,1634,4772,1953,1572,2226
B017,01/01/2025,0,20359,3391,3892,4929,1357,2964,2604,2678,694,1241
B018,01/01/2020,22528,40132,3075,3482,1942,1805,2220,3418,2442,715,1580
B018,01/02/2020,22528,39113,2864,3367,1981,510,2352,2362,2237,1330,2446
B018,01/03/2020,22528,48031,7525,8802,2768,909,3163,4250,2216,843,2552
B018,01/04/2020,22528,43836,4775,5867,4834,755,1865,2258,1143,1994,2592
B018,01/05/2020,22528,42275,3084,3624,1399,1856,3375,4383,1208,1067,2835
B018,01/06/2020,22528,42384,3370,3760,4766,775,1245,2901,2696,928,2785
B018,01/07/2020,22528,45851,8230,9178,3250,1780,1786,2546,1977,1407,1399
B018,01/08/2020,22528,41496,3942,4387,2874,1309,2779,2344,1577,1877,1821
B018,01/09/2020,22528,48228,9408,11079,2635,1328,1431,3653,2144,1919,1511
B018,01/10/2020,22528,40445,4361,5310,1037,892,2745,3959,1712,567,1695
B018,01/11/2020,22528,44860,6144,7155,3736,1948,3780,2325,1152,1520,716
B018,01/12/2020,22528,41225,3624,4514,3650,1256,2456,2625,1301,905,1990
B018,01/01/2021,23091,50063,6747,8211,4090,982,3376,4642,2661,674,2336
B018,01/02/2021,23091,42192,4289,5351,2269,1233,2029,4215,2290,1039,675
B018,01/03/2021,23091,48763,7542,8959,3922,1489,3478,2053,2856,709,2206
B018,01/04/2021,23091,48262,8425,10076,3000,684,1147,4084,1581,1624,2975
B018,01/05/2021,23091,42845,2972,3668,3910,1303,1946,2915,2685,742,2585
B018,01/06/2021,23091,42274,3167,3543,3659,1831,1852,2398,2249,871,2780
B018,01/07/2021,23091,49228,6256,7204,4273,1016,3966,3223,2571,916,2968
B018,01/08/2021,23091,42288,4670,5509,2789,1296,3523,2760,1438,1318,564
B018,01/09/2021,23091,39631,4371,5252,1559,1003,1656,2617,1828,1390,1235
B018,01/10/2021,23091,49839,7994,9250,2451,1342,3279,4670,2912,1382,1462
B018,01/11/2021,23091,42532,5825,6534,3637,832,2257,2489,1170,1636,886
B018,01/12/2021,23091,41570,2956,3491,3674,1032,2149,2083,2526,1908,1616
B018,01/01/2022,23654,46849,7446,8730,2029,1033,3371,2392,1574,1199,2867
B018,01/02/2022,23654,53420,8114,9563,4950,890,3815,4199,2905,1934,1510
B018,01/03/2022,23654,43070,3582,4276,2168,1931,1997,4845,1348,727,2124
B018,01/04/2022,23654,43392,4394,5403,2786,1211,2764,2882,1349,1271,2072
B018,01/05/2022,23654,50666,9645,10768,3064,1455,2782,3293,2982,1657,1011
B018,01/06/2022,23654,43905,6727,7759,1175,1539,1034,4894,1757,916,1177
B018,01/07/2022,23654,48469,7010,7818,3341,1506,3870,2592,2230,1398,2060
B018,01/08/2022,23654,43947,6170,7495,2806,1652,1064,2236,2771,1219,1050
B018,01/09/2022,23654,46355,7367,8504,2659,1516,2826,2247,1557,1043,2349
B018,01/10/2022,23654,48553,7286,8341,4514,1601,2247,4751,1707,976,762
B018,01/11/2022,23654,52036,9605,10899,2878,1194,3426,3226,2622,1179,2958
B018,01/12/2022,23654,45044,5069,5635,3928,867,2862,2936,2056,981,2125
B018,01/01/2023,24217,39690,2068,2360,2285,1587,1105,3447,2882,601,1206
B018,01/02/2023,24217,47090,3617,4181,3904,1139,3963,4581,2421,1985,699
B018,01/03/2023,24217,48922,8465,10021,2869,1593,3019,2165,1929,556,2553
B018,01/04/2023,24217,40363,3390,4087,3729,501,1406,3169,1595,912,747
B018,01/05/2023,24217,50549,9739,11343,4104,1424,2974,2413,1530,918,1626
B018,01/06/2023,24217,51027,7550,8995,4924,732,2580,4408,1831,1979,1361
B018,01/07/2023,24217,50799,7342,9171,2377,1715,2882,4267,2246,1442,2482
B018,01/08/2023,24217,43419,7540,8819,2079,940,1478,2512,1659,877,838
B018,01/09/2023,24217,47918,9356,10851,3573,769,2040,3172,1303,1176,817
B018,01/10/2023,24217,46020,5291,6140,3422,1837,2152,2733,2411,1112,1996
B018,01/11/2023,24217,47527,9310,10714,2246,1189,2026,3729,1454,1220,732
B018,01/12/2023,24217,48595,5783,6999,4448,1408,1707,4089,1701,1668,2358
B018,01/01/2024,24780,45685,7308,8193,2575,647,3146,2023,2040,1778,503
B018,01/02/2024,24780,49131,5361,6470,2853,1985,2948,3778,2742,1527,2048
B018,01/03/2024,24780,50983,8578,10149,4795,755,2287,2817,2948,600,1852
B018,01/04/2024,24780,46717,5751,6725,4130,1593,1171,3572,1622,1210,1914
B018,01/05/2024,24780,44412,4954,5789,1667,1608,1797,3363,2965,1836,607
B018,01/06/2024,24780,44245,3836,4396,1197,1580,1923,3400,2772,1593,2604
B018,01/07/2024,24780,44744,5810,7241,1338,1162,1809,3767,1171,710,2766
B018,01/08/2024,24780,47633,7473,8330,4678,1990,1359,4019,1129,831,517
B018,01/09/2024,24780,48699,7363,8280,3908,1800,2926,3049,1168,1945,843
B018,01/10/2024,24780,42605,3228,3865,1114,705,1244,4727,1835,1614,2721
B018,01/11/2024,24780,41067,2397,2671,2183,561,1474,4539,2659,569,1631
B018,01/12/2024,24780,43307,2118,2444,2684,1473,2339,4239,2326,785,2237
B018,01/01/2025,25344,48508,7407,8428,3665,1430,1414,3215,2753,1350,909
B019,01/01/2020,0,22616,6688,8269,2507,860,2653,3108,2417,1811,991
B019,01/02/2020,0,19035,4292,5292,1225,701,3555,4021,1523,1857,861
B019,01/03/2020,0,26434,9638,11199,1190,1331,3542,3183,2626,1439,1924
B019,01/04/2020,0,17104,4034,4932,1901,684,1546,2069,2679,1597,1696
B019,01/05/2020,0,26898,8218,10188,3931,1004,1851,3935,1539,1732,2718
B019,01/06/2020,0,15779,3245,3895,2209,1459,2912,2302,1150,1190,662
B019,01/07/2020,0,25042,7700,8664,3413,1914,2254,3034,2245,625,2893
B019,01/08/2020,0,15802,2030,2283,2427,1207,2918,2114,2625,1023,1205
B019,01/09/2020,0,23955,8032,9875,2183,1883,3680,2410,1682,1511,731
B019,01/10/2020,0,21381,6466,7585,1492,1034,1314,2768,2358,1909,2921
B019,01/11/2020,0,21253,6420,7535,2922,798,1632,4335,2213,679,1139
B019,01/12/2020,0,16917,2035,2441,2536,1199,3168,4053,1271,1022,1227
B019,01/01/2021,0,20813,2946,3638,3152,1195,3969,3448,1104,1625,2682
B019,01/02/2021,0,20980,4186,4735,1457,1638,3735,4507,2946,643,1319
B019,01/03/2021,0,18315,2415,2721,4192,1037,3721,2205,1476,1762,1201
B019,01/04/2021,0,24640,8046,9112,2056,812,2920,3196,2734,1312,2498
B019,01/05/2021,0,22189,5369,6411,3767,1859,1951,3519,1472,773,2437
B019,01/06/2021,0,24245,4284,5268,4960,1463,3274,4100,2179,1989,1012
B019,01/07/2021,0,22534,6029,7094,3597,1294,1440,4422,1042,1812,1833
B019,01/08/2021,0,26922,9378,10849,3390,1566,3501,2841,1698,1149,1928
B019,01/09/2021,0,20972,3590,4168,3107,1511,2875,4174,2387,827,1923
B019,01/10/2021,0,21752,4073,4984,3833,1876,2758,3548,1285,1568,1900
B019,01/11/2021,0,19542,2314,2691,2721,1688,2820,2776,2417,1973,2456
B019,01/12/2021,0,22218,2903,3582,4047,1494,2407,4982,2983,1291,1432
B019,01/01/2022,0,23071,7094,8276,1392,1913,3412,3779,1609,524,2166
B019,01/02/2022,0,18955,3730,4450,2330,862,2635,4027,1894,1312,1445
B019,01/03/2022,0,17656,2367,2902,2079,974,3466,4694,1718,1173,650
B019,01/04/2022,0,20817,3258,3852,2469,1211,2943,4284,2708,1467,1883
B019,01/05/2022,0,22382,4948,5944,4987,1041,1702,2226,2719,1779,1984
B019,01/06/2022,0,22863,8178,9219,4032,713,1946,3295,1544,1595,519
B019,01/07/2022,0,19448,2642,3084,2102,810,3696,4884,1359,1021,2492
B019,01/08/2022,0,23923,7507,8622,3209,799,2055,4130,2225,1947,936
B019,01/09/2022,0,26555,8922,10628,2630,1696,3639,3361,1076,1868,1657
B019,01/10/2022,0,22394,7960,9113,2968,912,1043,4032,1344,751,2231
B019,01/11/2022,0,23808,3551,3989,3414,1677,3434,4154,2973,1210,2957
B019,01/12/2022,0,28407,9763,11657,2900,1890,3514,3120,1601,1274,2451
B019,01/01/2023,0,22870,9162,11247,3397,518,2168,2109,1568,502,1361
B019,01/02/2023,0,22925,7486,8393,1101,1098,2105,3206,2839,1907,2276
B019,01/03/2023,0,23113,9295,11528,1691,1130,1145,4311,1327,744,1237
B019,01/04/2023,0,20677,7853,8983,1528,702,3332,2105,1291,1602,1134
B019,01/05/2023,0,25330,8967,10187,1007,1714,3738,2189,2679,1194,2622
B019,01/06/2023,0,21362,7226,8041,1035,1468,2740,3457,1689,1200,1732
B019,01/07/2023,0,27598,9782,11148,4741,860,1696,4318,1326,1285,2224
B019,01/08/2023,0,24027,6987,8469,2371,705,3685,4048,2445,1367,937
B019,01/09/2023,0,18825,4710,5642,2813,1141,2246,3583,1102,1039,1259
B019,01/10/2023,0,24431,9536,10865,1027,628,2579,4460,2510,1606,756
B019,01/11/2023,0,19797,4230,5005,2672,552,3929,3802,1563,515,1759
B019,01/12/2023,0,15206,2133,2555,1556,626,1104,3741,2727,876,2021
B019,01/01/2024,0,22443,6928,7906,1401,750,2223,4682,2465,745,2271
B019,01/02/2024,0,19208,6333,7156,1519,1228,1972,2286,2391,1720,936
B019,01/03/2024,0,24230,9196,11403,1963,1739,1201,2542,2680,1347,1355
B019,01/04/2024,0,22121,5819,7058,3104,1090,1946,2646,2512,1633,2132
B019,01/05/2024,0,20958,3158,3672,3723,1730,2905,2118,2803,1599,2408
B019,01/06/2024,0,22576,7404,8390,3177,1053,2373,3072,1853,1026,1632
B019,01/07/2024,0,20734,7457,8805,2420,784,1335,2103,1183,1968,2136
B019,01/08/2024,0,23346,3054,3594,4469,1496,3395,4997,2236,1586,1573
B019,01/09/2024,0,27321,9589,11035,4400,817,3563,4190,1217,661,1438
B019,01/10/2024,0,22554,6427,7296,3789,781,2225,3495,1203,1966,1799
B019,01/11/2024,0,24348,8050,10043,1539,976,1362,4827,2692,975,1934
B019,01/12/2024,0,27880,9497,11768,2650,865,1925,4960,2540,1520,1652
B019,01/01/2025,0,22884,6328,7540,3671,1401,1284,3350,2047,667,2924
B020,01/01/2020,17048,40585,8454,9858,1224,1048,2535,2520,1825,1712,2815
B020,01/02/2020,17048,45767,9095,10831,3338,1942,2664,4635,2357,679,2273
B020,01/03/2020,17048,41804,9669,11566,1218,1798,1113,4164,1157,1816,1924
B020,01/04/2020,17048,41479,7314,8620,3509,1568,2726,3936,1764,564,1744
B020,01/05/2020,17048,41613,7758,8965,1743,1539,3449,4104,2470,1684,611
B020,01/06/2020,17048,43343,9415,11361,2809,761,3052,2908,2243,972,2189
B020,01/07/2020,17048,36525,4838,5471,4287,1276,1535,2033,1752,1043,2080
B020,01/08/2020,17048,39939,7575,9385,2758,1928,1454,2973,2740,927,726
B020,01/09/2020,17048,42161,9698,11810,2095,1861,1585,2888,1968,1666,1240
B020,01/10/2020,17048,40944,4184,4738,4241,1508,3195,4007,2544,984,2679
B020,01/11/2020,17048,38250,5065,5803,2857,1714,3808,2579,2402,1385,654
B020,01/12/2020,17048,40842,8328,9374,1338,1511,1017,4837,1663,1174,2880
B020,01/01/2021,17474,42089,7857,9601,1979,551,3281,4081,1878,818,2426
B020,01/02/2021,17474,42796,8751,10559,1141,1693,2945,3041,1297,1866,2780
B020,01/03/2021,17474,42428,7187,8170,4209,556,1411,4364,2898,1271,2075
B020,01/04/2021,17474,37064,5180,6107,1153,1626,3553,3087,2067,1239,758
B020,01/05/2021,17474,37806,4046,4662,2828,1523,2306,4528,1474,1750,1261
B020,01/06/2021,17474,41691,6713,8198,3440,976,1679,4501,2316,544,2563
B020,01/07/2021,17474,36244,6727,7534,1070,902,1695,2922,1350,1894,1403
B020,01/08/2021,17474,36149,3627,4074,3071,1136,1487,4127,1462,1022,2296
B020,01/09/2021,17474,36217,2928,3389,2864,772,1303,4498,2601,683,2633
B020,01/10/2021,17474,36985,4452,5380,2149,1926,2373,2181,1601,1432,2469
B020,01/11/2021,17474,40537,9618,11331,1246,919,2734,3272,1342,1560,659
B020,01/12/2021,17474,42706,8137,9870,4368,879,1901,3458,2973,733,1050
B020,01/01/2022,17900,37146,3070,3703,4951,637,2810,2943,1239,1935,1028
B020,01/02/2022,17900,44274,7629,9453,4829,1950,3742,2058,1291,699,2352
B020,01/03/2022,17900,40561,6137,6955,3474,1188,2254,4987,1086,1576,1141
B020,01/04/2022,17900,39263,6325,7052,2978,620,2245,3999,1072,1759,1638
B020,01/05/2022,17900,41793,6098,7356,3144,1496,3630,3512,2661,972,1122
B020,01/06/2022,17900,37599,5115,5914,3409,1707,1201,3287,1439,1902,840
B020,01/07/2022,17900,44806,9879,11308,1157,1703,3137,4848,1587,830,2336
B020,01/08/2022,17900,42042,7142,8284,2725,1644,3559,2683,2994,1543,710
B020,01/09/2022,17900,35640,2283,2735,1597,904,2243,4739,2298,1040,2184
B020,01/10/2022,17900,44578,7319,9115,3815,1442,1651,3926,2780,1985,1964
B020,01/11/2022,17900,37745,4268,4871,4518,1057,2338,2923,2054,1423,661
B020,01/12/2022,17900,41919,6197,7421,4201,1836,2527,3144,1564,1433,1893
B020,01/01/2023,18326,44820,7761,9198,4281,1273,1076,4091,1950,1709,2916
B020,01/02/2023,18326,40200,4887,6095,3274,924,3464,3282,2349,1482,1004
B020,01/03/2023,18326,46258,9981,12376,3122,674,2899,4829,1031,654,2347
B020,01/04/2023,18326,38590,4611,5732,1240,1840,2837,4024,2662,1307,622
B020,01/05/2023,18326,36688,5168,6175,2236,820,1452,3526,1812,1129,1212
B020,01/06/2023,18326,44950,7804,9538,3530,1686,3229,3280,1555,1541,2265
B020,01/07/2023,18326,38842,5094,6068,3678,1098,2094,2978,1105,924,2571
B020,01/08/2023,18326,41355,6568,7300,3393,795,3427,2899,1951,1469,1795
B020,01/09/2023,18326,42942,7830,9060,1483,1498,3694,3057,1993,1385,2446
B020,01/10/2023,18326,44024,7547,8417,4565,551,3755,4717,1649,1491,553
B020,01/11/2023,18326,41273,8273,9782,2888,1086,1651,2101,2680,1312,1447
B020,01/12/2023,18326,37123,5590,6639,1474,1647,1602,2141,1472,1323,2499
B020,01/01/2024,18752,43057,7419,8244,3480,1012,1097,4758,2444,514,2756
B020,01/02/2024,18752,39773,4503,5104,4806,732,2839,2458,1111,1013,2958
B020,01/03/2024,18752,50437,9037,10376,4695,1659,3705,4188,2165,1915,2982
B020,01/04/2024,18752,36241,4332,5144,1437,701,2004,2046,2498,1527,2132
B020,01/05/2024,18752,39877,3643,4392,3521,892,2888,3392,1370,2000,2670
B020,01/06/2024,18752,35566,3783,4361,2282,1004,2369,2897,1393,1748,760
B020,01/07/2024,18752,42702,5142,6356,2823,1105,2906,4736,2376,1774,1874
B020,01/08/2024,18752,41962,5760,6814,2705,1848,2888,4536,1239,750,2430
B020,01/09/2024,18752,42388,5334,6656,4709,901,2928,4035,2478,1426,503
B020,01/10/2024,18752,39930,7296,8648,2088,1049,2719,2707,1889,673,1405
B020,01/11/2024,18752,46689,8504,10113,4720,1636,3660,3947,1586,827,1448
B020,01/12/2024,18752,42721,9228,10279,3384,579,1854,2656,2268,954,1995
B020,01/01/2025,19179,45572,7779,9333,3899,679,2174,3884,2692,787,2945
B021,01/01/2020,0,21806,4149,5047,3889,723,3946,2544,1949,1628,2080
B021,01/02/2020,0,24708,7217,8203,2713,1708,3452,4353,2520,970,789
B021,01/03/2020,0,24926,6761,8062,4715,1624,1970,4591,1884,1317,763
B021,01/04/2020,0,17536,2570,2962,2238,1423,3125,2486,1472,1761,2069
B021,01/05/2020,0,23690,5337,6550,3966,1823,3249,3869,1887,1440,906
B021,01/06/2020,0,18800,3953,4906,2724,582,3100,2780,1630,1426,1652
B021,01/07/2020,0,19493,4045,5006,4102,1015,2165,2387,1343,1475,2000
B021,01/08/2020,0,24837,7416,8621,2573,1253,3944,3770,2363,763,1550
B021,01/09/2020,0,21284,5310,6189,2257,1600,2778,2494,1446,1911,2609
B021,01/10/2020,0,19420,6275,7618,1075,1362,2074,2647,2487,1041,1116
B021,01/11/2020,0,19924,5362,6398,2131,1255,3058,2714,1112,769,2487
B021,01/12/2020,0,23454,6102,7181,4383,696,1322,4739,1995,609,2529
B021,01/01/2021,0,26425,7807,9679,3946,1939,3769,4120,1180,512,1280
B021,01/02/2021,0,22310,6850,7722,3952,1474,1322,3883,1133,1622,1202
B021,01/03/2021,0,17688,2406,2700,3088,1601,3332,2469,1688,1165,1645
B021,01/04/2021,0,18732,5558,6364,2113,1906,1493,2573,1778,537,1968
B021,01/05/2021,0,20214,4310,4922,3251,1692,2917,2528,2455,1173,1276
B021,01/06/2021,0,23606,9190,10274,3763,1727,1246,2518,1204,632,2242
B021,01/07/2021,0,22335,7239,8456,3997,1399,1105,2285,2852,1274,967
B021,01/08/2021,0,24698,8605,10496,1514,1726,3236,2740,2613,1330,1043
B021,01/09/2021,0,18765,3014,3471,2336,1641,2040,3459,2029,1002,2787
B021,01/10/2021,0,25344,7740,8983,3660,689,3259,4927,2511,611,704
B021,01/11/2021,0,24764,9255,10535,4254,1962,1150,2248,2541,592,1482
B021,01/12/2021,0,20344,5101,5727,2540,1904,1608,4176,1580,1060,1749
B021,01/01/2022,0,24222,7252,8680,3397,1783,3775,2831,2284,964,508
B021,01/02/2022,0,27423,7988,8960,4795,1279,3827,3498,2193,1508,1363
B021,01/03/2022,0,18532,7308,8698,1009,1201,1965,2603,1044,1461,551
B021,01/04/2022,0,29869,9842,12265,2812,1857,3925,4092,1395,944,2579
B021,01/05/2022,0,16666,4318,5203,1502,769,2120,2461,2311,1783,517
B021,01/06/2022,0,18987,3589,4031,1101,1319,3898,2908,1440,1543,2747
B021,01/07/2022,0,18124,3287,3854,1989,603,2853,3670,1223,958,2974
B021,01/08/2022,0,26789,9013,10404,2294,1043,3344,4166,1231,1924,2383
B021,01/09/2022,0,26078,7975,9814,3501,892,2690,2987,2520,1576,2098
B021,01/10/2022,0,19535,5035,6087,1134,630,1086,4749,2603,1621,1625
B021,01/11/2022,0,23304,3677,4589,4285,972,1660,4926,2650,1753,2469
B021,01/12/2022,0,25571,9367,11493,1589,1494,2771,3350,2010,1530,1334
B021,01/01/2023,0,19204,3499,3983,4612,1224,2114,3048,1377,1408,1438
B021,01/02/2023,0,25656,8745,9781,3257,1324,2491,3661,2662,1487,993
B021,01/03/2023,0,24394,4999,6012,4483,1550,3055,3807,2003,1704,1780
B021,01/04/2023,0,20646,4238,4832,2505,831,3632,4650,1831,520,1845
B021,01/05/2023,0,27764,8847,10167,4718,1042,1513,4622,2919,1079,1704
B021,01/06/2023,0,28650,8782,10559,3527,1999,2049,4801,2171,1420,2124
B021,01/07/2023,0,21453,6393,7818,2842,1102,1538,2336,1899,1053,2865
B021,01/08/2023,0,18305,3255,3646,2636,621,3894,3468,1727,1520,793
B021,01/09/2023,0,22993,5782,6801,4125,991,1935,3108,2056,1885,2092
B021,01/10/2023,0,26546,9622,11150,2023,1715,3890,2139,1831,1724,2074
B021,01/11/2023,0,22372,8476,9673,3170,604,1085,2285,1508,1929,2118
B021,01/12/2023,0,21483,6619,7747,3024,717,1444,3376,1959,868,2348
B021,01/01/2024,0,24795,5696,6567,3650,1905,3661,4753,1412,1448,1399
B021,01/02/2024,0,20015,2693,3088,2533,1159,3673,4481,2458,1582,1041
B021,01/03/2024,0,24791,6885,7955,2508,1946,2945,4623,1714,540,2560
B021,01/04/2024,0,24320,6149,7666,3259,1046,3925,3112,2986,1467,859
B021,01/05/2024,0,20709,4070,4821,2874,1510,1519,4865,1810,895,2415
B021,01/06/2024,0,22417,5050,6049,4817,1646,2568,2586,1208,727,2816
B021,01/07/2024,0,22613,7291,8331,2987,967,1195,4006,1595,767,2765
B021,01/08/2024,0,16467,3933,4624,2205,1782,1289,2157,1275,781,2354
B021,01/09/2024,0,21272,5940,6678,2191,1075,3615,2492,2972,630,1619
B021,01/10/2024,0,21886,4506,5155,3503,1355,2324,4458,2644,1909,538
B021,01/11/2024,0,20366,3080,3758,2481,756,2564,4043,2497,1341,2926
B021,01/12/2024,0,23586,6523,7353,3974,642,2933,2839,1695,1292,2858
B021,01/01/2025,0,17912,2711,3082,2996,971,1944,4535,2792,1079,513
B022,01/01/2020,0,21472,7595,9130,2634,1308,1036,2493,2042,1580,1249
B022,01/02/2020,0,17573,2182,2427,2313,1785,3890,3912,1827,699,720
B022,01/03/2020,0,20329,3350,4065,2436,1783,2425,4339,1496,1564,2221
B022,01/04/2020,0,19618,3109,3738,3260,1810,2603,2305,2718,1930,1254
B022,01/05/2020,0,24209,9195,11144,3637,649,2578,3108,1970,574,549
B022,01/06/2020,0,25625,9080,10155,2504,783,3499,3666,2494,1207,1317
B022,01/07/2020,0,25292,8845,9904,1053,603,2803,4815,2006,1430,2678
B022,01/08/2020,0,27296,7957,9596,3908,920,3355,4142,1628,1769,1978
B022,01/09/2020,0,19292,3394,3905,4993,944,1528,3203,1055,1485,2179
B022,01/10/2020,0,20455,4311,4965,3511,803,2911,4904,1632,1030,699
B022,01/11/2020,0,25265,8705,9894,4700,897,1929,2655,1786,1877,1527
B022,01/12/2020,0,16192,3015,3526,1961,737,1684,3923,1358,1779,1224
B022,01/01/2021,0,19878,2143,2673,4850,1384,2776,3934,2661,589,1011
B022,01/02/2021,0,21044,5891,6598,3867,1175,2521,3496,1658,793,936
B022,01/03/2021,0,22507,3890,4404,4137,1769,2022,4740,1425,1278,2732
B022,01/04/2021,0,23018,2832,3165,3035,1700,3470,4655,2808,1939,2246
B022,01/05/2021,0,21653,3538,4068,3169,1204,3133,3130,2800,1329,2820
B022,01/06/2021,0,23101,5477,6417,4872,1396,3657,3153,1839,622,1145
B022,01/07/2021,0,19203,3877,4827,2898,615,2863,2833,2364,1494,1309
B022,01/08/2021,0,18032,2181,2426,2712,616,2579,2868,2293,1640,2898
